,date,fog,rain,meanwdird,meanwindspdm,meantempm,meandewptm,meanpressurem,maxhumidity,minhumidity,maxtempm,mintempm,maxdewptm,mindewptm,maxpressurem,minpressurem,precipm,year,month,day,dayofweek
172,1997-06-22,0,0,222,14.0,20.0,15.0,1013.0,78.0,64.0,22.0,19.0,15.0,13.0,1014.0,1012.0,0.0,1997,6,22,6
173,1997-06-23,0,0,223,13.0,20.0,14.0,1014.0,78.0,57.0,23.0,18.0,16.0,13.0,1015.0,1013.0,0.0,1997,6,23,0
174,1997-06-24,0,0,226,11.0,21.0,15.0,1012.0,88.0,57.0,24.0,18.0,17.0,14.0,1014.0,1011.0,0.0,1997,6,24,1
175,1997-06-25,0,0,214,10.0,21.0,16.0,1011.0,83.0,61.0,24.0,19.0,16.0,15.0,1013.0,1010.0,0.0,1997,6,25,2
176,1997-06-26,0,0,214,8.0,21.0,16.0,1013.0,78.0,61.0,24.0,19.0,17.0,15.0,1014.0,1012.0,0.0,1997,6,26,3
177,1997-06-27,0,0,220,14.0,21.0,16.0,1015.0,83.0,57.0,24.0,19.0,17.0,15.0,1016.0,1014.0,0.0,1997,6,27,4
178,1997-06-28,0,0,209,13.0,21.0,14.0,1015.0,73.0,57.0,23.0,19.0,15.0,13.0,1016.0,1013.0,0.0,1997,6,28,5
179,1997-06-29,0,0,222,13.0,20.0,14.0,1013.0,82.0,57.0,24.0,16.0,15.0,13.0,1014.0,1011.0,0.0,1997,6,29,6
180,1997-06-30,0,0,226,11.0,21.0,-1.0,1015.0,28.0,28.0,24.0,18.0,-1.0,-1.0,1016.0,1013.0,0.0,1997,6,30,0
181,1997-07-01,0,0,198,10.0,21.0,12.0,1012.0,64.0,36.0,27.0,16.0,15.0,8.0,1013.0,1010.0,0.0,1997,7,1,1
182,1997-07-02,0,0,227,8.0,22.0,15.0,1010.0,83.0,44.0,26.0,18.0,17.0,13.0,1011.0,1009.0,0.0,1997,7,2,2
183,1997-07-03,0,0,223,10.0,22.0,14.0,1010.0,78.0,39.0,28.0,17.0,17.0,11.0,1011.0,1009.0,0.0,1997,7,3,3
184,1997-07-04,1,0,214,13.0,21.0,17.0,1011.0,94.0,54.0,25.0,18.0,17.0,15.0,1012.0,1010.0,0.0,1997,7,4,4
185,1997-07-05,0,0,220,8.0,21.0,17.0,1013.0,78.0,65.0,25.0,18.0,18.0,14.0,1014.0,1012.0,0.0,1997,7,5,5
186,1997-07-06,0,0,214,13.0,22.0,17.0,1012.0,83.0,61.0,26.0,18.0,18.0,15.0,1013.0,1011.0,0.0,1997,7,6,6
187,1997-07-07,0,0,195,14.0,22.0,16.0,1013.0,78.0,57.0,25.0,20.0,17.0,15.0,1014.0,1012.0,0.0,1997,7,7,0
188,1997-07-08,0,0,206,13.0,22.0,16.0,1014.0,83.0,57.0,24.0,19.0,17.0,15.0,1015.0,1012.0,0.0,1997,7,8,1
189,1997-07-09,0,0,206,8.0,22.0,16.0,1012.0,83.0,57.0,24.0,20.0,17.0,14.0,1013.0,1011.0,0.0,1997,7,9,2
190,1997-07-10,0,0,215,14.0,22.0,16.0,1012.0,78.0,61.0,24.0,20.0,16.0,15.0,1013.0,1012.0,0.0,1997,7,10,3
191,1997-07-11,0,0,220,13.0,21.0,14.0,1014.0,78.0,53.0,24.0,19.0,15.0,14.0,1015.0,1014.0,0.0,1997,7,11,4
192,1997-07-12,0,0,223,14.0,20.0,14.0,1015.0,78.0,53.0,22.0,19.0,16.0,12.0,1017.0,1014.0,0.0,1997,7,12,5
193,1997-07-13,0,0,224,10.0,21.0,16.0,1015.0,83.0,57.0,24.0,18.0,16.0,14.0,1016.0,1013.0,0.0,1997,7,13,6
194,1997-07-14,0,0,218,14.0,21.0,16.0,1015.0,83.0,65.0,23.0,19.0,16.0,15.0,1017.0,1014.0,0.0,1997,7,14,0
195,1997-07-15,0,0,220,10.0,20.0,16.0,1015.0,88.0,68.0,22.0,18.0,17.0,15.0,1017.0,1013.0,0.0,1997,7,15,1
196,1997-07-16,0,0,200,11.0,22.0,17.0,1012.0,94.0,54.0,26.0,18.0,17.0,16.0,1013.0,1012.0,0.0,1997,7,16,2
197,1997-07-17,0,0,224,11.0,22.0,17.0,1012.0,83.0,61.0,25.0,19.0,18.0,15.0,1013.0,1010.0,0.0,1997,7,17,3
198,1997-07-18,0,0,217,13.0,22.0,16.0,1012.0,78.0,61.0,25.0,19.0,17.0,15.0,1012.0,1010.0,0.0,1997,7,18,4
199,1997-07-19,0,0,213,10.0,21.0,16.0,1013.0,83.0,65.0,23.0,19.0,17.0,14.0,1014.0,1012.0,0.0,1997,7,19,5
200,1997-07-20,0,0,220,13.0,21.0,16.0,1014.0,78.0,57.0,24.0,19.0,16.0,14.0,1015.0,1013.0,0.0,1997,7,20,6
201,1997-07-21,0,0,223,13.0,21.0,16.0,1015.0,83.0,65.0,23.0,19.0,16.0,15.0,1015.0,1014.0,0.0,1997,7,21,0
202,1997-07-22,0,0,218,8.0,21.0,17.0,1016.0,83.0,69.0,22.0,20.0,17.0,16.0,1017.0,1014.0,0.0,1997,7,22,1
203,1997-07-23,0,0,223,13.0,21.0,17.0,1016.0,88.0,65.0,24.0,18.0,17.0,15.0,1017.0,1012.0,0.0,1997,7,23,2
204,1997-07-24,0,0,230,8.0,19.0,16.0,1016.0,88.0,73.0,21.0,18.0,17.0,16.0,1017.0,1014.0,0.0,1997,7,24,3
205,1997-07-25,0,0,220,11.0,22.0,16.0,1014.0,84.0,60.0,27.0,18.0,24.0,13.0,1015.0,1010.0,0.0,1997,7,25,4
206,1997-07-26,0,0,223,11.0,20.0,14.0,1014.0,83.0,57.0,23.0,18.0,15.0,14.0,1015.0,1013.0,0.0,1997,7,26,5
207,1997-07-27,0,0,232,11.0,20.0,14.0,1014.0,88.0,57.0,23.0,17.0,15.0,14.0,1015.0,1012.0,0.0,1997,7,27,6
208,1997-07-28,0,0,228,11.0,20.0,15.0,1014.0,83.0,60.0,23.0,18.0,15.0,14.0,1015.0,1014.0,0.0,1997,7,28,0
209,1997-07-29,0,0,223,13.0,21.0,14.0,1016.0,78.0,53.0,24.0,19.0,15.0,14.0,1017.0,1015.0,0.0,1997,7,29,1
210,1997-07-30,0,0,230,11.0,21.0,14.0,1017.0,83.0,53.0,24.0,18.0,16.0,13.0,1018.0,1016.0,0.0,1997,7,30,2
211,1997-07-31,0,0,220,11.0,20.0,16.0,1017.0,94.0,61.0,24.0,16.0,17.0,15.0,1019.0,1016.0,0.0,1997,7,31,3
212,1997-08-01,0,0,221,8.0,22.0,16.0,1015.0,83.0,51.0,27.0,17.0,17.0,13.0,1017.0,1013.0,0.0,1997,8,1,4
213,1997-08-02,0,0,218,10.0,23.0,14.0,1013.0,77.0,30.0,29.0,17.0,18.0,10.0,1015.0,1011.0,0.0,1997,8,2,5
214,1997-08-03,0,0,208,11.0,23.0,17.0,1013.0,94.0,51.0,27.0,17.0,19.0,16.0,1014.0,1012.0,0.0,1997,8,3,6
215,1997-08-04,0,0,211,13.0,23.0,17.0,1014.0,88.0,51.0,27.0,20.0,18.0,16.0,1016.0,1013.0,0.0,1997,8,4,0
216,1997-08-05,0,0,201,8.0,25.0,17.0,1012.0,88.0,43.0,30.0,20.0,18.0,16.0,1014.0,1009.0,0.0,1997,8,5,1
217,1997-08-06,0,0,212,8.0,28.0,19.0,1012.0,83.0,38.0,32.0,23.0,21.0,16.0,1012.0,1011.0,0.0,1997,8,6,2
218,1997-08-07,0,0,217,8.0,24.0,19.0,1013.0,88.0,61.0,27.0,22.0,20.0,19.0,1014.0,1012.0,0.0,1997,8,7,3
219,1997-08-08,0,0,228,16.0,23.0,18.0,1012.0,83.0,61.0,26.0,20.0,18.0,17.0,1013.0,1011.0,0.0,1997,8,8,4
220,1997-08-09,0,0,226,14.0,23.0,17.0,1014.0,83.0,54.0,26.0,20.0,17.0,15.0,1015.0,1012.0,0.0,1997,8,9,5
221,1997-08-10,0,0,235,14.0,22.0,15.0,1015.0,78.0,47.0,25.0,20.0,16.0,13.0,1017.0,1014.0,0.0,1997,8,10,6
222,1997-08-11,0,0,229,11.0,22.0,15.0,1015.0,78.0,53.0,24.0,19.0,16.0,14.0,1016.0,1013.0,0.0,1997,8,11,0
223,1997-08-12,0,0,219,13.0,22.0,16.0,1016.0,83.0,57.0,24.0,19.0,16.0,15.0,1016.0,1015.0,0.0,1997,8,12,1
224,1997-08-13,0,0,214,10.0,20.0,17.0,1016.0,88.0,65.0,24.0,17.0,19.0,14.0,1018.0,1014.0,0.0,1997,8,13,2
225,1997-08-14,0,0,218,11.0,22.0,17.0,1014.0,83.0,61.0,25.0,19.0,17.0,16.0,1016.0,1011.0,0.0,1997,8,14,3
226,1997-08-15,0,0,220,11.0,22.0,16.0,1013.0,78.0,57.0,25.0,20.0,17.0,15.0,1014.0,1011.0,0.0,1997,8,15,4
227,1997-08-16,0,0,220,13.0,21.0,17.0,1014.0,88.0,65.0,23.0,19.0,17.0,16.0,1015.0,1013.0,0.0,1997,8,16,5
228,1997-08-17,0,0,236,11.0,22.0,17.0,1016.0,88.0,60.0,25.0,19.0,17.0,12.0,1017.0,1014.0,0.0,1997,8,17,6
229,1997-08-18,0,0,226,8.0,21.0,17.0,1015.0,83.0,57.0,26.0,17.0,18.0,14.0,1016.0,1014.0,0.0,1997,8,18,0
230,1997-08-19,0,0,191,13.0,27.0,16.0,1015.0,83.0,21.0,33.0,22.0,21.0,6.0,1016.0,1014.0,0.0,1997,8,19,1
231,1997-08-20,0,0,221,14.0,23.0,19.0,1016.0,88.0,65.0,26.0,22.0,20.0,19.0,1017.0,1015.0,0.0,1997,8,20,2
232,1997-08-21,0,0,211,10.0,23.0,19.0,1017.0,88.0,69.0,25.0,21.0,19.0,18.0,1018.0,1015.0,0.0,1997,8,21,3
233,1997-08-22,0,0,217,8.0,23.0,18.0,1015.0,94.0,61.0,27.0,19.0,19.0,18.0,1017.0,1012.0,0.0,1997,8,22,4
234,1997-08-23,0,0,221,10.0,24.0,18.0,1014.0,83.0,54.0,28.0,20.0,20.0,17.0,1015.0,1013.0,0.0,1997,8,23,5
235,1997-08-24,0,0,230,10.0,23.0,18.0,1014.0,83.0,54.0,27.0,21.0,19.0,17.0,1016.0,1013.0,0.0,1997,8,24,6
236,1997-08-25,0,0,204,13.0,23.0,18.0,1013.0,88.0,58.0,27.0,19.0,18.0,17.0,1014.0,1011.0,0.0,1997,8,25,0
237,1997-08-26,0,0,217,11.0,23.0,17.0,1013.0,83.0,45.0,28.0,19.0,18.0,15.0,1014.0,1012.0,0.0,1997,8,26,1
238,1997-08-27,0,0,216,8.0,22.0,17.0,1012.0,83.0,51.0,27.0,18.0,18.0,15.0,1014.0,1011.0,0.0,1997,8,27,2
239,1997-08-28,0,0,232,8.0,22.0,18.0,1013.0,83.0,61.0,26.0,19.0,19.0,16.0,1014.0,1011.0,0.0,1997,8,28,3
240,1997-08-29,1,0,220,10.0,22.0,18.0,1012.0,100.0,61.0,26.0,18.0,19.0,18.0,1013.0,1010.0,0.0,1997,8,29,4
241,1997-08-30,0,0,215,8.0,23.0,18.0,1011.0,88.0,61.0,25.0,21.0,19.0,16.0,1013.0,1009.0,0.0,1997,8,30,5
242,1997-08-31,0,0,223,11.0,23.0,18.0,1010.0,88.0,65.0,25.0,21.0,19.0,17.0,1011.0,1009.0,0.0,1997,8,31,6
243,1997-09-01,0,0,214,8.0,22.0,18.0,1011.0,83.0,57.0,27.0,18.0,19.0,15.0,1011.0,1010.0,0.0,1997,9,1,0
244,1997-09-02,0,0,224,14.0,26.0,18.0,1015.0,73.0,48.0,29.0,23.0,19.0,15.0,1016.0,1014.0,0.0,1997,9,2,1
245,1997-09-03,0,0,214,8.0,24.0,17.0,1015.0,83.0,45.0,29.0,21.0,19.0,16.0,1016.0,1013.0,0.0,1997,9,3,2
246,1997-09-04,0,0,219,10.0,26.0,19.0,1012.0,94.0,46.0,31.0,22.0,21.0,18.0,1014.0,1010.0,0.0,1997,9,4,3
247,1997-09-05,0,0,248,10.0,24.0,21.0,1012.0,93.0,67.0,27.0,21.0,21.0,20.0,1013.0,1010.0,0.0,1997,9,5,4
248,1997-09-06,0,0,217,8.0,23.0,19.0,1013.0,88.0,65.0,26.0,21.0,20.0,19.0,1015.0,1012.0,0.0,1997,9,6,5
249,1997-09-07,0,0,207,8.0,23.0,19.0,1012.0,88.0,65.0,26.0,20.0,19.0,18.0,1014.0,1010.0,0.0,1997,9,7,6
250,1997-09-08,0,0,214,10.0,23.0,17.0,1010.0,83.0,51.0,28.0,19.0,19.0,15.0,1012.0,1008.0,0.0,1997,9,8,0
251,1997-09-09,0,0,216,6.0,24.0,17.0,1010.0,73.0,42.0,29.0,21.0,18.0,15.0,1012.0,1008.0,0.0,1997,9,9,1
252,1997-09-10,0,0,218,8.0,24.0,17.0,1010.0,83.0,42.0,29.0,21.0,19.0,15.0,1014.0,1007.0,0.0,1997,9,10,2
253,1997-09-11,0,0,218,8.0,22.0,17.0,1008.0,88.0,61.0,25.0,19.0,18.0,17.0,1009.0,1006.0,0.0,1997,9,11,3
254,1997-09-12,0,0,197,16.0,23.0,16.0,1008.0,88.0,50.0,26.0,20.0,18.0,14.0,1010.0,1007.0,0.0,1997,9,12,4
255,1997-09-13,0,0,218,10.0,23.0,16.0,1010.0,88.0,54.0,26.0,20.0,18.0,15.0,1011.0,1010.0,0.0,1997,9,13,5
256,1997-09-14,0,0,218,8.0,21.0,17.0,1013.0,88.0,61.0,25.0,17.0,19.0,15.0,1014.0,1012.0,0.0,1997,9,14,6
257,1997-09-15,0,0,210,8.0,24.0,17.0,1015.0,83.0,45.0,28.0,21.0,19.0,14.0,1016.0,1014.0,0.0,1997,9,15,0
258,1997-09-16,0,0,225,11.0,23.0,15.0,1012.0,83.0,42.0,27.0,20.0,18.0,13.0,1014.0,1010.0,0.0,1997,9,16,1
259,1997-09-17,0,0,222,6.0,23.0,17.0,1011.0,88.0,39.0,27.0,20.0,20.0,11.0,1012.0,1010.0,0.0,1997,9,17,2
260,1997-09-18,0,0,227,8.0,23.0,14.0,1010.0,88.0,37.0,28.0,19.0,19.0,10.0,1011.0,1008.0,0.0,1997,9,18,3
261,1997-09-19,0,0,217,10.0,22.0,16.0,1010.0,78.0,54.0,25.0,20.0,18.0,15.0,1011.0,1010.0,0.0,1997,9,19,4
262,1997-09-20,0,0,214,8.0,19.0,15.0,1011.0,83.0,61.0,24.0,15.0,17.0,12.0,1013.0,1010.0,0.0,1997,9,20,5
263,1997-09-21,0,0,216,6.0,21.0,17.0,1009.0,78.0,61.0,25.0,17.0,19.0,13.0,1011.0,1008.0,0.0,1997,9,21,6
264,1997-09-22,0,0,213,10.0,22.0,17.0,1009.0,83.0,54.0,27.0,18.0,19.0,15.0,1010.0,1007.0,0.0,1997,9,22,0
265,1997-09-23,0,0,207,8.0,24.0,15.0,1007.0,78.0,29.0,32.0,18.0,18.0,12.0,1009.0,1006.0,0.0,1997,9,23,1
266,1997-09-24,0,0,230,10.0,26.0,13.0,1005.0,65.0,21.0,32.0,20.0,17.0,7.0,1007.0,1004.0,0.0,1997,9,24,2
267,1997-09-25,0,1,323,13.0,23.0,20.0,1006.0,88.0,69.0,26.0,22.0,21.0,19.0,1009.0,1005.0,0.0,1997,9,25,3
268,1997-09-26,0,0,185,8.0,23.0,19.0,1017.0,88.0,65.0,26.0,20.0,19.0,18.0,1019.0,1016.0,0.0,1997,9,26,4
269,1997-09-27,0,0,221,5.0,22.0,18.0,1011.0,88.0,61.0,26.0,19.0,20.0,17.0,1014.0,1009.0,0.0,1997,9,27,5
270,1997-09-28,0,0,211,6.0,24.0,19.0,1008.0,88.0,54.0,29.0,19.0,20.0,17.0,1010.0,1007.0,0.0,1997,9,28,6
271,1997-09-29,0,0,216,10.0,23.0,19.0,1011.0,94.0,61.0,27.0,20.0,20.0,18.0,1013.0,1010.0,0.0,1997,9,29,0
272,1997-09-30,0,0,217,8.0,23.0,18.0,1013.0,88.0,65.0,25.0,21.0,19.0,18.0,1014.0,1011.0,0.0,1997,9,30,1
273,1997-10-01,0,0,225,8.0,24.0,19.0,1012.0,88.0,55.0,29.0,21.0,19.0,18.0,1013.0,1011.0,0.0,1997,10,1,2
274,1997-10-02,0,0,225,8.0,23.0,18.0,1011.0,83.0,69.0,25.0,21.0,19.0,17.0,1013.0,1010.0,0.0,1997,10,2,3
275,1997-10-03,0,0,232,10.0,21.0,17.0,1011.0,88.0,61.0,25.0,18.0,18.0,16.0,1012.0,1010.0,0.0,1997,10,3,4
276,1997-10-04,0,0,225,8.0,21.0,18.0,1013.0,88.0,65.0,24.0,18.0,19.0,16.0,1015.0,1012.0,0.0,1997,10,4,5
277,1997-10-05,0,0,204,11.0,22.0,17.0,1011.0,83.0,65.0,24.0,20.0,17.0,16.0,1013.0,1009.0,0.0,1997,10,5,6
278,1997-10-06,0,1,225,13.0,22.0,15.0,1008.0,83.0,57.0,24.0,19.0,17.0,12.0,1010.0,1006.0,0.0,1997,10,6,0
279,1997-10-07,0,0,281,23.0,19.0,7.0,1008.0,64.0,30.0,23.0,15.0,13.0,2.0,1013.0,1006.0,0.0,1997,10,7,1
280,1997-10-08,0,0,94,11.0,19.0,11.0,1014.0,63.0,37.0,23.0,16.0,14.0,4.0,1014.0,1013.0,0.0,1997,10,8,2
281,1997-10-09,0,0,235,6.0,18.0,13.0,1013.0,83.0,50.0,23.0,14.0,17.0,9.0,1015.0,1011.0,0.0,1997,10,9,3
282,1997-10-10,0,0,214,14.0,20.0,13.0,1012.0,88.0,44.0,23.0,17.0,16.0,9.0,1013.0,1011.0,0.0,1997,10,10,4
283,1997-10-11,0,0,315,16.0,17.0,4.0,1014.0,63.0,25.0,22.0,13.0,9.0,0.0,1015.0,1013.0,0.0,1997,10,11,5
284,1997-10-12,0,0,210,10.0,17.0,6.0,1018.0,68.0,22.0,23.0,12.0,13.0,0.0,1020.0,1017.0,0.0,1997,10,12,6
285,1997-10-13,0,0,327,5.0,21.0,4.0,1017.0,74.0,13.0,29.0,14.0,10.0,-3.0,1019.0,1015.0,0.0,1997,10,13,0
286,1997-10-14,0,0,291,13.0,24.0,3.0,1015.0,64.0,10.0,34.0,16.0,15.0,-3.0,1018.0,1013.0,0.0,1997,10,14,1
287,1997-10-15,0,0,48,13.0,28.0,3.0,1016.0,41.0,8.0,36.0,20.0,10.0,-5.0,1017.0,1015.0,0.0,1997,10,15,2
288,1997-10-16,0,0,269,13.0,29.0,4.0,1015.0,57.0,7.0,37.0,21.0,13.0,-5.0,1016.0,1013.0,0.0,1997,10,16,3
289,1997-10-17,1,0,213,13.0,24.0,11.0,1014.0,100.0,16.0,31.0,18.0,18.0,2.0,1015.0,1012.0,0.0,1997,10,17,4
290,1997-10-18,1,0,226,5.0,18.0,16.0,1014.0,100.0,64.0,22.0,14.0,16.0,14.0,1015.0,1013.0,0.0,1997,10,18,5
291,1997-10-19,0,0,235,6.0,19.0,14.0,1016.0,82.0,60.0,22.0,17.0,14.0,13.0,1017.0,1015.0,0.0,1997,10,19,6
292,1997-10-20,0,0,192,11.0,20.0,12.0,1017.0,73.0,56.0,22.0,18.0,13.0,11.0,1018.0,1015.0,0.0,1997,10,20,0
293,1997-10-21,0,0,213,10.0,18.0,13.0,1016.0,88.0,57.0,22.0,14.0,14.0,11.0,1018.0,1015.0,0.0,1997,10,21,1
294,1997-10-22,0,0,214,11.0,18.0,14.0,1015.0,88.0,60.0,22.0,15.0,15.0,12.0,1017.0,1015.0,0.0,1997,10,22,2
295,1997-10-23,0,0,230,13.0,20.0,14.0,1014.0,73.0,60.0,22.0,19.0,15.0,13.0,1016.0,1013.0,0.0,1997,10,23,3
296,1997-10-24,0,0,223,11.0,18.0,13.0,1011.0,88.0,60.0,21.0,15.0,14.0,13.0,1012.0,1010.0,0.0,1997,10,24,4
297,1997-10-25,0,0,190,8.0,18.0,1.0,1016.0,72.0,10.0,24.0,13.0,8.0,-11.0,1017.0,1015.0,0.0,1997,10,25,5
298,1997-10-26,0,0,249,11.0,18.0,-3.0,1016.0,35.0,12.0,25.0,12.0,0.0,-7.0,1019.0,1014.0,0.0,1997,10,26,6
299,1997-10-27,0,0,235,8.0,20.0,-1.0,1013.0,30.0,20.0,23.0,16.0,0.0,-2.0,1015.0,1012.0,0.0,1997,10,27,0
300,1997-10-28,0,0,222,10.0,17.0,9.0,1015.0,88.0,42.0,22.0,13.0,13.0,4.0,1017.0,1014.0,0.0,1997,10,28,1
301,1997-10-29,0,0,220,5.0,18.0,13.0,1019.0,88.0,49.0,22.0,14.0,15.0,9.0,1020.0,1017.0,0.0,1997,10,29,2
302,1997-10-30,0,0,239,8.0,18.0,13.0,1019.0,94.0,41.0,24.0,13.0,18.0,9.0,1021.0,1017.0,0.0,1997,10,30,3
303,1997-10-31,0,0,220,5.0,20.0,13.0,1016.0,94.0,36.0,27.0,13.0,17.0,8.0,1021.0,1014.0,0.0,1997,10,31,4
304,1997-11-01,0,0,224,8.0,23.0,13.0,1015.0,78.0,25.0,31.0,15.0,16.0,9.0,1016.0,1014.0,0.0,1997,11,1,5
305,1997-11-02,0,0,223,13.0,27.0,6.0,1015.0,53.0,12.0,34.0,19.0,12.0,1.0,1017.0,1014.0,0.0,1997,11,2,6
306,1997-11-03,0,0,221,10.0,26.0,7.0,1016.0,78.0,18.0,30.0,20.0,16.0,1.0,1017.0,1015.0,0.0,1997,11,3,0
307,1997-11-04,0,0,216,8.0,21.0,14.0,1016.0,94.0,29.0,27.0,16.0,18.0,5.0,1018.0,1015.0,0.0,1997,11,4,1
308,1997-11-05,0,0,221,6.0,19.0,16.0,1016.0,94.0,64.0,22.0,17.0,17.0,15.0,1018.0,1014.0,0.0,1997,11,5,2
309,1997-11-06,0,0,212,8.0,18.0,9.0,1015.0,88.0,25.0,22.0,15.0,13.0,0.0,1017.0,1013.0,0.0,1997,11,6,3
310,1997-11-07,0,0,225,6.0,20.0,14.0,1016.0,88.0,60.0,22.0,17.0,15.0,14.0,1018.0,1015.0,0.0,1997,11,7,4
311,1997-11-08,0,0,231,10.0,18.0,12.0,1014.0,88.0,46.0,22.0,15.0,13.0,10.0,1016.0,1012.0,0.0,1997,11,8,5
312,1997-11-09,0,0,220,11.0,19.0,13.0,1012.0,77.0,53.0,22.0,16.0,14.0,11.0,1014.0,1010.0,0.0,1997,11,9,6
313,1997-11-10,0,1,185,11.0,14.0,13.0,1008.0,94.0,82.0,17.0,13.0,14.0,11.0,1010.0,1006.0,0.0,1997,11,10,0
314,1997-11-11,0,0,226,6.0,16.0,11.0,1007.0,94.0,52.0,20.0,12.0,12.0,9.0,1009.0,1006.0,0.0,1997,11,11,1
315,1997-11-12,0,0,244,10.0,18.0,8.0,1007.0,67.0,38.0,21.0,15.0,10.0,6.0,1009.0,1006.0,0.0,1997,11,12,2
316,1997-11-13,0,1,16,10.0,14.0,12.0,1010.0,94.0,82.0,16.0,13.0,13.0,11.0,1012.0,1008.0,0.0,1997,11,13,3
317,1997-11-14,0,0,229,11.0,17.0,9.0,1016.0,77.0,52.0,20.0,13.0,10.0,7.0,1018.0,1015.0,0.0,1997,11,14,4
318,1997-11-15,0,1,185,11.0,16.0,11.0,1022.0,94.0,52.0,20.0,11.0,13.0,9.0,1023.0,1021.0,0.0,1997,11,15,5
319,1997-11-16,0,0,247,10.0,16.0,10.0,1023.0,88.0,52.0,20.0,11.0,12.0,9.0,1025.0,1021.0,0.0,1997,11,16,6
320,1997-11-17,0,0,237,11.0,16.0,9.0,1022.0,77.0,43.0,20.0,12.0,12.0,4.0,1024.0,1021.0,0.0,1997,11,17,0
321,1997-11-18,0,0,272,13.0,18.0,7.0,1021.0,77.0,27.0,23.0,13.0,13.0,2.0,1022.0,1019.0,0.0,1997,11,18,1
322,1997-11-19,0,0,232,6.0,16.0,12.0,1021.0,94.0,56.0,20.0,12.0,16.0,7.0,1022.0,1020.0,0.0,1997,11,19,2
323,1997-11-20,0,0,289,14.0,18.0,11.0,1017.0,82.0,43.0,21.0,15.0,14.0,8.0,1020.0,1016.0,0.0,1997,11,20,3
324,1997-11-21,0,0,248,10.0,17.0,11.0,1013.0,82.0,43.0,22.0,12.0,15.0,7.0,1015.0,1012.0,0.0,1997,11,21,4
325,1997-11-22,0,0,30,14.0,22.0,5.0,1014.0,64.0,16.0,28.0,16.0,11.0,0.0,1015.0,1013.0,0.0,1997,11,22,5
326,1997-11-23,0,0,230,10.0,17.0,9.0,1017.0,88.0,30.0,23.0,11.0,16.0,2.0,1018.0,1016.0,0.0,1997,11,23,6
327,1997-11-24,0,0,223,8.0,16.0,12.0,1019.0,88.0,52.0,19.0,13.0,14.0,8.0,1021.0,1018.0,0.0,1997,11,24,0
328,1997-11-25,0,0,228,6.0,17.0,12.0,1015.0,82.0,56.0,20.0,13.0,13.0,10.0,1018.0,1013.0,0.0,1997,11,25,1
329,1997-11-26,0,1,241,23.0,14.0,11.0,1007.0,94.0,55.0,17.0,12.0,14.0,8.0,1009.0,1005.0,0.0,1997,11,26,2
330,1997-11-27,0,0,157,8.0,13.0,8.0,1014.0,93.0,37.0,17.0,9.0,9.0,2.0,1016.0,1012.0,0.0,1997,11,27,3
331,1997-11-28,0,0,265,13.0,14.0,9.0,1016.0,82.0,46.0,19.0,10.0,11.0,6.0,1018.0,1015.0,0.0,1997,11,28,4
332,1997-11-29,0,0,207,11.0,14.0,10.0,1016.0,88.0,56.0,19.0,11.0,11.0,9.0,1019.0,1014.0,0.0,1997,11,29,5
333,1997-11-30,0,1,45,13.0,13.0,11.0,1009.0,94.0,77.0,14.0,12.0,12.0,9.0,1011.0,1008.0,0.0,1997,11,30,6
334,1997-12-01,0,0,331,13.0,16.0,7.0,1008.0,100.0,27.0,22.0,10.0,11.0,2.0,1010.0,1006.0,0.0,1997,12,1,0
335,1997-12-02,0,0,121,11.0,16.0,11.0,1014.0,88.0,52.0,20.0,12.0,12.0,7.0,1016.0,1012.0,0.0,1997,12,2,1
336,1997-12-03,0,0,345,11.0,16.0,9.0,1019.0,88.0,38.0,21.0,12.0,12.0,6.0,1020.0,1017.0,0.0,1997,12,3,2
337,1997-12-04,0,0,82,16.0,17.0,4.0,1014.0,56.0,28.0,21.0,14.0,11.0,1.0,1017.0,1012.0,0.0,1997,12,4,3
338,1997-12-05,0,1,26,18.0,16.0,8.0,1010.0,88.0,34.0,18.0,13.0,12.0,2.0,1012.0,1008.0,0.0,1997,12,5,4
339,1997-12-06,0,1,35,18.0,14.0,11.0,1005.0,94.0,63.0,17.0,12.0,12.0,10.0,1006.0,1004.0,0.0,1997,12,6,5
340,1997-12-07,0,1,226,14.0,16.0,12.0,1010.0,94.0,64.0,18.0,12.0,14.0,9.0,1012.0,1009.0,0.0,1997,12,7,6
341,1997-12-08,0,0,268,13.0,13.0,3.0,1017.0,67.0,44.0,17.0,9.0,7.0,-1.0,1019.0,1016.0,0.0,1997,12,8,0
342,1997-12-09,0,0,335,24.0,14.0,-3.0,1024.0,50.0,19.0,18.0,10.0,0.0,-6.0,1027.0,1023.0,0.0,1997,12,9,1
343,1997-12-10,0,0,356,21.0,16.0,-12.0,1028.0,22.0,10.0,19.0,12.0,-8.0,-15.0,1030.0,1027.0,0.0,1997,12,10,2
344,1997-12-11,0,0,15,24.0,13.0,-11.0,1031.0,37.0,11.0,19.0,8.0,-6.0,-13.0,1032.0,1029.0,0.0,1997,12,11,3
345,1997-12-12,0,0,243,14.0,13.0,-4.0,1030.0,47.0,12.0,19.0,8.0,1.0,-12.0,1032.0,1028.0,0.0,1997,12,12,4
346,1997-12-13,0,0,343,10.0,14.0,-6.0,1026.0,41.0,9.0,21.0,9.0,1.0,-13.0,1028.0,1025.0,0.0,1997,12,13,5
